row_index,sample_id,case_id,annotation_id,label,split,center,raw_tiff_path,raw_tiff_sha256,level,orientation,image_width,image_height,bbox_x,bbox_y,bbox_w,bbox_h,policy_id,bbox_x0,bbox_y0,bbox_x1,bbox_y1,original_area,original_centroid_x,original_centroid_y,clipped_x0,clipped_y0,clipped_x1,clipped_y1,clipped_area,clipped_area_fraction,anchor_x,anchor_y,anchor_delta_x,anchor_delta_y,was_clipped,mpp_x,mpp_y,mpp_source,scale_geometry_json
4402,272__272__ann10572__y0,272,10572,0,train,2,datasets/midogpp/raw/MIDOGpp/images/272.tiff,4dcace63c54fedfc0843dc241a6112883cdde8887ad66deefac596db6edeec8e,0,1,6577,4933,850.0,4314.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,850.0,4314.0,900.0,4364.0,2500.0,875.0,4339.0,850.0,4314.0,900.0,4364.0,2500.0,1.0,875.0,4339.0,0.0,0.0,False,0.24816562612969095,0.2491441799331038,tiff,"{""112um"":{""anchor_x"":875.0,""anchor_y"":4339.0,""fov_um"":112.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":650,""realized_x1"":1100,""realized_y0"":4114,""realized_y1"":4564,""requested_x0"":650,""requested_x1"":1100,""requested_y0"":4114,""requested_y1"":4564,""shift_x"":0,""shift_y"":0,""side_px"":450,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":875.0,""anchor_y"":4339.0,""fov_um"":28.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.504424778761062,""p_y"":0.504424778761062,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":818,""realized_x1"":931,""realized_y0"":4282,""realized_y1"":4395,""requested_x0"":818,""requested_x1"":931,""requested_y0"":4282,""requested_y1"":4395,""shift_x"":0,""shift_y"":0,""side_px"":113,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":875.0,""anchor_y"":4339.0,""fov_um"":56.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5022222222222222,""p_y"":0.5022222222222222,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":762,""realized_x1"":987,""realized_y0"":4226,""realized_y1"":4451,""requested_x0"":762,""requested_x1"":987,""requested_y0"":4226,""requested_y1"":4451,""shift_x"":0,""shift_y"":0,""side_px"":225,""token_start_col"":6,""token_start_row"":6}}"
4403,272__272__ann10573__y0,272,10573,0,train,2,datasets/midogpp/raw/MIDOGpp/images/272.tiff,4dcace63c54fedfc0843dc241a6112883cdde8887ad66deefac596db6edeec8e,0,1,6577,4933,1654.0,4082.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,1654.0,4082.0,1704.0,4132.0,2500.0,1679.0,4107.0,1654.0,4082.0,1704.0,4132.0,2500.0,1.0,1679.0,4107.0,0.0,0.0,False,0.24816562612969095,0.2491441799331038,tiff,"{""112um"":{""anchor_x"":1679.0,""anchor_y"":4107.0,""fov_um"":112.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1454,""realized_x1"":1904,""realized_y0"":3882,""realized_y1"":4332,""requested_x0"":1454,""requested_x1"":1904,""requested_y0"":3882,""requested_y1"":4332,""shift_x"":0,""shift_y"":0,""side_px"":450,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":1679.0,""anchor_y"":4107.0,""fov_um"":28.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.504424778761062,""p_y"":0.504424778761062,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1622,""realized_x1"":1735,""realized_y0"":4050,""realized_y1"":4163,""requested_x0"":1622,""requested_x1"":1735,""requested_y0"":4050,""requested_y1"":4163,""shift_x"":0,""shift_y"":0,""side_px"":113,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":1679.0,""anchor_y"":4107.0,""fov_um"":56.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5022222222222222,""p_y"":0.5022222222222222,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1566,""realized_x1"":1791,""realized_y0"":3994,""realized_y1"":4219,""requested_x0"":1566,""requested_x1"":1791,""requested_y0"":3994,""requested_y1"":4219,""shift_x"":0,""shift_y"":0,""side_px"":225,""token_start_col"":6,""token_start_row"":6}}"
4404,272__272__ann10574__y1,272,10574,1,train,2,datasets/midogpp/raw/MIDOGpp/images/272.tiff,4dcace63c54fedfc0843dc241a6112883cdde8887ad66deefac596db6edeec8e,0,1,6577,4933,1865.0,4304.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,1865.0,4304.0,1915.0,4354.0,2500.0,1890.0,4329.0,1865.0,4304.0,1915.0,4354.0,2500.0,1.0,1890.0,4329.0,0.0,0.0,False,0.24816562612969095,0.2491441799331038,tiff,"{""112um"":{""anchor_x"":1890.0,""anchor_y"":4329.0,""fov_um"":112.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1665,""realized_x1"":2115,""realized_y0"":4104,""realized_y1"":4554,""requested_x0"":1665,""requested_x1"":2115,""requested_y0"":4104,""requested_y1"":4554,""shift_x"":0,""shift_y"":0,""side_px"":450,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":1890.0,""anchor_y"":4329.0,""fov_um"":28.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.504424778761062,""p_y"":0.504424778761062,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1833,""realized_x1"":1946,""realized_y0"":4272,""realized_y1"":4385,""requested_x0"":1833,""requested_x1"":1946,""requested_y0"":4272,""requested_y1"":4385,""shift_x"":0,""shift_y"":0,""side_px"":113,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":1890.0,""anchor_y"":4329.0,""fov_um"":56.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5022222222222222,""p_y"":0.5022222222222222,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1777,""realized_x1"":2002,""realized_y0"":4216,""realized_y1"":4441,""requested_x0"":1777,""requested_x1"":2002,""requested_y0"":4216,""requested_y1"":4441,""shift_x"":0,""shift_y"":0,""side_px"":225,""token_start_col"":6,""token_start_row"":6}}"
4405,272__272__ann10575__y1,272,10575,1,train,2,datasets/midogpp/raw/MIDOGpp/images/272.tiff,4dcace63c54fedfc0843dc241a6112883cdde8887ad66deefac596db6edeec8e,0,1,6577,4933,2400.0,4374.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,2400.0,4374.0,2450.0,4424.0,2500.0,2425.0,4399.0,2400.0,4374.0,2450.0,4424.0,2500.0,1.0,2425.0,4399.0,0.0,0.0,False,0.24816562612969095,0.2491441799331038,tiff,"{""112um"":{""anchor_x"":2425.0,""anchor_y"":4399.0,""fov_um"":112.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2200,""realized_x1"":2650,""realized_y0"":4174,""realized_y1"":4624,""requested_x0"":2200,""requested_x1"":2650,""requested_y0"":4174,""requested_y1"":4624,""shift_x"":0,""shift_y"":0,""side_px"":450,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":2425.0,""anchor_y"":4399.0,""fov_um"":28.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.504424778761062,""p_y"":0.504424778761062,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2368,""realized_x1"":2481,""realized_y0"":4342,""realized_y1"":4455,""requested_x0"":2368,""requested_x1"":2481,""requested_y0"":4342,""requested_y1"":4455,""shift_x"":0,""shift_y"":0,""side_px"":113,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":2425.0,""anchor_y"":4399.0,""fov_um"":56.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5022222222222222,""p_y"":0.5022222222222222,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2312,""realized_x1"":2537,""realized_y0"":4286,""realized_y1"":4511,""requested_x0"":2312,""requested_x1"":2537,""requested_y0"":4286,""requested_y1"":4511,""shift_x"":0,""shift_y"":0,""side_px"":225,""token_start_col"":6,""token_start_row"":6}}"
4406,272__272__ann10576__y1,272,10576,1,train,2,datasets/midogpp/raw/MIDOGpp/images/272.tiff,4dcace63c54fedfc0843dc241a6112883cdde8887ad66deefac596db6edeec8e,0,1,6577,4933,2456.0,4470.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,2456.0,4470.0,2506.0,4520.0,2500.0,2481.0,4495.0,2456.0,4470.0,2506.0,4520.0,2500.0,1.0,2481.0,4495.0,0.0,0.0,False,0.24816562612969095,0.2491441799331038,tiff,"{""112um"":{""anchor_x"":2481.0,""anchor_y"":4495.0,""fov_um"":112.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2256,""realized_x1"":2706,""realized_y0"":4270,""realized_y1"":4720,""requested_x0"":2256,""requested_x1"":2706,""requested_y0"":4270,""requested_y1"":4720,""shift_x"":0,""shift_y"":0,""side_px"":450,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":2481.0,""anchor_y"":4495.0,""fov_um"":28.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.504424778761062,""p_y"":0.504424778761062,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2424,""realized_x1"":2537,""realized_y0"":4438,""realized_y1"":4551,""requested_x0"":2424,""requested_x1"":2537,""requested_y0"":4438,""requested_y1"":4551,""shift_x"":0,""shift_y"":0,""side_px"":113,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":2481.0,""anchor_y"":4495.0,""fov_um"":56.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5022222222222222,""p_y"":0.5022222222222222,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2368,""realized_x1"":2593,""realized_y0"":4382,""realized_y1"":4607,""requested_x0"":2368,""requested_x1"":2593,""requested_y0"":4382,""requested_y1"":4607,""shift_x"":0,""shift_y"":0,""side_px"":225,""token_start_col"":6,""token_start_row"":6}}"
4407,272__272__ann10577__y1,272,10577,1,train,2,datasets/midogpp/raw/MIDOGpp/images/272.tiff,4dcace63c54fedfc0843dc241a6112883cdde8887ad66deefac596db6edeec8e,0,1,6577,4933,2920.0,4250.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,2920.0,4250.0,2970.0,4300.0,2500.0,2945.0,4275.0,2920.0,4250.0,2970.0,4300.0,2500.0,1.0,2945.0,4275.0,0.0,0.0,False,0.24816562612969095,0.2491441799331038,tiff,"{""112um"":{""anchor_x"":2945.0,""anchor_y"":4275.0,""fov_um"":112.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2720,""realized_x1"":3170,""realized_y0"":4050,""realized_y1"":4500,""requested_x0"":2720,""requested_x1"":3170,""requested_y0"":4050,""requested_y1"":4500,""shift_x"":0,""shift_y"":0,""side_px"":450,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":2945.0,""anchor_y"":4275.0,""fov_um"":28.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.504424778761062,""p_y"":0.504424778761062,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2888,""realized_x1"":3001,""realized_y0"":4218,""realized_y1"":4331,""requested_x0"":2888,""requested_x1"":3001,""requested_y0"":4218,""requested_y1"":4331,""shift_x"":0,""shift_y"":0,""side_px"":113,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":2945.0,""anchor_y"":4275.0,""fov_um"":56.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5022222222222222,""p_y"":0.5022222222222222,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2832,""realized_x1"":3057,""realized_y0"":4162,""realized_y1"":4387,""requested_x0"":2832,""requested_x1"":3057,""requested_y0"":4162,""requested_y1"":4387,""shift_x"":0,""shift_y"":0,""side_px"":225,""token_start_col"":6,""token_start_row"":6}}"
4408,272__272__ann10578__y0,272,10578,0,train,2,datasets/midogpp/raw/MIDOGpp/images/272.tiff,4dcace63c54fedfc0843dc241a6112883cdde8887ad66deefac596db6edeec8e,0,1,6577,4933,2286.0,4094.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,2286.0,4094.0,2336.0,4144.0,2500.0,2311.0,4119.0,2286.0,4094.0,2336.0,4144.0,2500.0,1.0,2311.0,4119.0,0.0,0.0,False,0.24816562612969095,0.2491441799331038,tiff,"{""112um"":{""anchor_x"":2311.0,""anchor_y"":4119.0,""fov_um"":112.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2086,""realized_x1"":2536,""realized_y0"":3894,""realized_y1"":4344,""requested_x0"":2086,""requested_x1"":2536,""requested_y0"":3894,""requested_y1"":4344,""shift_x"":0,""shift_y"":0,""side_px"":450,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":2311.0,""anchor_y"":4119.0,""fov_um"":28.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.504424778761062,""p_y"":0.504424778761062,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2254,""realized_x1"":2367,""realized_y0"":4062,""realized_y1"":4175,""requested_x0"":2254,""requested_x1"":2367,""requested_y0"":4062,""requested_y1"":4175,""shift_x"":0,""shift_y"":0,""side_px"":113,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":2311.0,""anchor_y"":4119.0,""fov_um"":56.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5022222222222222,""p_y"":0.5022222222222222,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2198,""realized_x1"":2423,""realized_y0"":4006,""realized_y1"":4231,""requested_x0"":2198,""requested_x1"":2423,""requested_y0"":4006,""requested_y1"":4231,""shift_x"":0,""shift_y"":0,""side_px"":225,""token_start_col"":6,""token_start_row"":6}}"
4409,272__272__ann10579__y0,272,10579,0,train,2,datasets/midogpp/raw/MIDOGpp/images/272.tiff,4dcace63c54fedfc0843dc241a6112883cdde8887ad66deefac596db6edeec8e,0,1,6577,4933,1728.0,3819.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,1728.0,3819.0,1778.0,3869.0,2500.0,1753.0,3844.0,1728.0,3819.0,1778.0,3869.0,2500.0,1.0,1753.0,3844.0,0.0,0.0,False,0.24816562612969095,0.2491441799331038,tiff,"{""112um"":{""anchor_x"":1753.0,""anchor_y"":3844.0,""fov_um"":112.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1528,""realized_x1"":1978,""realized_y0"":3619,""realized_y1"":4069,""requested_x0"":1528,""requested_x1"":1978,""requested_y0"":3619,""requested_y1"":4069,""shift_x"":0,""shift_y"":0,""side_px"":450,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":1753.0,""anchor_y"":3844.0,""fov_um"":28.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.504424778761062,""p_y"":0.504424778761062,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1696,""realized_x1"":1809,""realized_y0"":3787,""realized_y1"":3900,""requested_x0"":1696,""requested_x1"":1809,""requested_y0"":3787,""requested_y1"":3900,""shift_x"":0,""shift_y"":0,""side_px"":113,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":1753.0,""anchor_y"":3844.0,""fov_um"":56.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5022222222222222,""p_y"":0.5022222222222222,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1640,""realized_x1"":1865,""realized_y0"":3731,""realized_y1"":3956,""requested_x0"":1640,""requested_x1"":1865,""requested_y0"":3731,""requested_y1"":3956,""shift_x"":0,""shift_y"":0,""side_px"":225,""token_start_col"":6,""token_start_row"":6}}"
4410,272__272__ann10580__y0,272,10580,0,train,2,datasets/midogpp/raw/MIDOGpp/images/272.tiff,4dcace63c54fedfc0843dc241a6112883cdde8887ad66deefac596db6edeec8e,0,1,6577,4933,3685.0,3778.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,3685.0,3778.0,3735.0,3828.0,2500.0,3710.0,3803.0,3685.0,3778.0,3735.0,3828.0,2500.0,1.0,3710.0,3803.0,0.0,0.0,False,0.24816562612969095,0.2491441799331038,tiff,"{""112um"":{""anchor_x"":3710.0,""anchor_y"":3803.0,""fov_um"":112.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3485,""realized_x1"":3935,""realized_y0"":3578,""realized_y1"":4028,""requested_x0"":3485,""requested_x1"":3935,""requested_y0"":3578,""requested_y1"":4028,""shift_x"":0,""shift_y"":0,""side_px"":450,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":3710.0,""anchor_y"":3803.0,""fov_um"":28.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.504424778761062,""p_y"":0.504424778761062,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3653,""realized_x1"":3766,""realized_y0"":3746,""realized_y1"":3859,""requested_x0"":3653,""requested_x1"":3766,""requested_y0"":3746,""requested_y1"":3859,""shift_x"":0,""shift_y"":0,""side_px"":113,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":3710.0,""anchor_y"":3803.0,""fov_um"":56.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5022222222222222,""p_y"":0.5022222222222222,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3597,""realized_x1"":3822,""realized_y0"":3690,""realized_y1"":3915,""requested_x0"":3597,""requested_x1"":3822,""requested_y0"":3690,""requested_y1"":3915,""shift_x"":0,""shift_y"":0,""side_px"":225,""token_start_col"":6,""token_start_row"":6}}"
4411,272__272__ann10581__y1,272,10581,1,train,2,datasets/midogpp/raw/MIDOGpp/images/272.tiff,4dcace63c54fedfc0843dc241a6112883cdde8887ad66deefac596db6edeec8e,0,1,6577,4933,4704.0,4223.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,4704.0,4223.0,4754.0,4273.0,2500.0,4729.0,4248.0,4704.0,4223.0,4754.0,4273.0,2500.0,1.0,4729.0,4248.0,0.0,0.0,False,0.24816562612969095,0.2491441799331038,tiff,"{""112um"":{""anchor_x"":4729.0,""anchor_y"":4248.0,""fov_um"":112.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4504,""realized_x1"":4954,""realized_y0"":4023,""realized_y1"":4473,""requested_x0"":4504,""requested_x1"":4954,""requested_y0"":4023,""requested_y1"":4473,""shift_x"":0,""shift_y"":0,""side_px"":450,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":4729.0,""anchor_y"":4248.0,""fov_um"":28.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.504424778761062,""p_y"":0.504424778761062,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4672,""realized_x1"":4785,""realized_y0"":4191,""realized_y1"":4304,""requested_x0"":4672,""requested_x1"":4785,""requested_y0"":4191,""requested_y1"":4304,""shift_x"":0,""shift_y"":0,""side_px"":113,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":4729.0,""anchor_y"":4248.0,""fov_um"":56.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5022222222222222,""p_y"":0.5022222222222222,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4616,""realized_x1"":4841,""realized_y0"":4135,""realized_y1"":4360,""requested_x0"":4616,""requested_x1"":4841,""requested_y0"":4135,""requested_y1"":4360,""shift_x"":0,""shift_y"":0,""side_px"":225,""token_start_col"":6,""token_start_row"":6}}"
4412,272__272__ann10582__y1,272,10582,1,train,2,datasets/midogpp/raw/MIDOGpp/images/272.tiff,4dcace63c54fedfc0843dc241a6112883cdde8887ad66deefac596db6edeec8e,0,1,6577,4933,4469.0,3708.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,4469.0,3708.0,4519.0,3758.0,2500.0,4494.0,3733.0,4469.0,3708.0,4519.0,3758.0,2500.0,1.0,4494.0,3733.0,0.0,0.0,False,0.24816562612969095,0.2491441799331038,tiff,"{""112um"":{""anchor_x"":4494.0,""anchor_y"":3733.0,""fov_um"":112.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4269,""realized_x1"":4719,""realized_y0"":3508,""realized_y1"":3958,""requested_x0"":4269,""requested_x1"":4719,""requested_y0"":3508,""requested_y1"":3958,""shift_x"":0,""shift_y"":0,""side_px"":450,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":4494.0,""anchor_y"":3733.0,""fov_um"":28.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.504424778761062,""p_y"":0.504424778761062,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4437,""realized_x1"":4550,""realized_y0"":3676,""realized_y1"":3789,""requested_x0"":4437,""requested_x1"":4550,""requested_y0"":3676,""requested_y1"":3789,""shift_x"":0,""shift_y"":0,""side_px"":113,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":4494.0,""anchor_y"":3733.0,""fov_um"":56.0,""mpp_x"":0.24816562612969095,""mpp_y"":0.2491441799331038,""p_x"":0.5022222222222222,""p_y"":0.5022222222222222,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4381,""realized_x1"":4606,""realized_y0"":3620,""realized_y1"":3845,""requested_x0"":4381,""requested_x1"":4606,""requested_y0"":3620,""requested_y1"":3845,""shift_x"":0,""shift_y"":0,""side_px"":225,""token_start_col"":6,""token_start_row"":6}}"
