sample_id,case_id,image_path,annotation_id,bbox_x,bbox_y,bbox_w,bbox_h,patch_center_x,patch_center_y,label,label_name,scanner_model,lab_or_origin,tumor_type,species,resolution,domain_axis,domain_name,domain_id,center,magnification,split,negative_match_scope
263__263__ann8959__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8959__y0.jpg,8959,1617,2674,50,50,1642,2699,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann8960__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8960__y1.jpg,8960,1874,2426,50,50,1899,2451,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8961__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8961__y1.jpg,8961,1738,2216,50,50,1763,2241,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8962__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8962__y1.jpg,8962,1933,2024,50,50,1958,2049,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8963__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8963__y0.jpg,8963,2093,2465,50,50,2118,2490,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_domain_same_split
263__263__ann8964__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8964__y0.jpg,8964,2470,2142,50,50,2495,2167,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann8965__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8965__y0.jpg,8965,2452,2406,50,50,2477,2431,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann8966__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8966__y0.jpg,8966,2767,1980,50,50,2792,2005,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_domain_same_split
263__263__ann8967__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8967__y1.jpg,8967,2986,2341,50,50,3011,2366,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8968__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8968__y0.jpg,8968,3292,2650,50,50,3317,2675,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann8969__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8969__y1.jpg,8969,3841,2563,50,50,3866,2588,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8970__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8970__y1.jpg,8970,3913,2456,50,50,3938,2481,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8971__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8971__y0.jpg,8971,4015,2405,50,50,4040,2430,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann8972__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8972__y1.jpg,8972,3776,2178,50,50,3801,2203,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8973__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8973__y0.jpg,8973,3314,2020,50,50,3339,2045,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann8974__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8974__y1.jpg,8974,5595,2521,50,50,5620,2546,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8975__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8975__y0.jpg,8975,5641,2220,50,50,5666,2245,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann8976__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8976__y0.jpg,8976,5530,2143,50,50,5555,2168,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann8977__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8977__y0.jpg,8977,5028,2317,50,50,5053,2342,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann8978__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8978__y1.jpg,8978,5816,2028,50,50,5841,2053,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8979__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8979__y0.jpg,8979,6388,2149,50,50,6413,2174,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann8980__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8980__y0.jpg,8980,5848,2464,50,50,5873,2489,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann8981__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8981__y0.jpg,8981,5974,2286,50,50,5999,2311,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann8982__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8982__y0.jpg,8982,6356,2343,50,50,6381,2368,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann8983__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8983__y1.jpg,8983,2105,3307,50,50,2130,3332,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8984__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8984__y1.jpg,8984,2349,3219,50,50,2374,3244,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8985__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8985__y1.jpg,8985,2404,3256,50,50,2429,3281,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8986__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8986__y1.jpg,8986,2437,3067,50,50,2462,3092,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8987__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8987__y1.jpg,8987,2554,2949,50,50,2579,2974,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8988__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8988__y1.jpg,8988,1612,2784,50,50,1637,2809,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8989__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8989__y1.jpg,8989,2067,3129,50,50,2092,3154,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8990__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8990__y1.jpg,8990,2271,3419,50,50,2296,3444,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8991__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8991__y1.jpg,8991,2190,3602,50,50,2215,3627,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8992__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8992__y1.jpg,8992,2273,3665,50,50,2298,3690,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8993__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8993__y0.jpg,8993,2712,3117,50,50,2737,3142,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann8994__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8994__y1.jpg,8994,2780,3404,50,50,2805,3429,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8995__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8995__y0.jpg,8995,2880,3572,50,50,2905,3597,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann8996__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8996__y0.jpg,8996,3024,3502,50,50,3049,3527,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_domain_same_split
263__263__ann8997__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8997__y0.jpg,8997,3066,3098,50,50,3091,3123,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann8998__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8998__y1.jpg,8998,3404,3173,50,50,3429,3198,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann8999__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann8999__y1.jpg,8999,2459,2907,50,50,2484,2932,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann9000__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9000__y0.jpg,9000,4058,3247,50,50,4083,3272,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann9001__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9001__y0.jpg,9001,5242,2749,50,50,5267,2774,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann9002__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9002__y1.jpg,9002,4686,2835,50,50,4711,2860,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann9003__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9003__y0.jpg,9003,4658,2752,50,50,4683,2777,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann9004__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9004__y1.jpg,9004,5749,3525,50,50,5774,3550,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann9005__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9005__y0.jpg,9005,6076,3735,50,50,6101,3760,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann9006__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9006__y0.jpg,9006,6049,3631,50,50,6074,3656,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_domain_same_split
263__263__ann9007__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9007__y0.jpg,9007,6279,3513,50,50,6304,3538,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann9008__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9008__y1.jpg,9008,3923,4116,50,50,3948,4141,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann9009__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9009__y1.jpg,9009,3561,4074,50,50,3586,4099,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann9010__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9010__y1.jpg,9010,4478,4387,50,50,4503,4412,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann9011__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9011__y1.jpg,9011,4997,4146,50,50,5022,4171,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann9012__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9012__y1.jpg,9012,5493,4470,50,50,5518,4495,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann9013__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9013__y0.jpg,9013,5611,4310,50,50,5636,4335,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann9014__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9014__y1.jpg,9014,5123,4360,50,50,5148,4385,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann9015__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9015__y1.jpg,9015,5068,4353,50,50,5093,4378,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann9016__y1,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9016__y1.jpg,9016,5443,3978,50,50,5468,4003,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,positive_same_case
263__263__ann9017__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9017__y0.jpg,9017,5483,3906,50,50,5508,3931,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
263__263__ann9018__y0,263,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/263__263__ann9018__y0.jpg,9018,5562,3794,50,50,5587,3819,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,train,same_case
